region_type,region_id,parent_id,color,local_x,local_y,global_x,global_y,bbox_local,bbox,density_multiplier
land,ter-000186-prv-000001,ter-000186,#50258a,50.91,48.46,4807.91,349.46,"[27, 25, 78, 76]","[4784, 326, 4835, 377]",1.0
land,ter-000186-prv-000002,ter-000186,#67c5c8,20.94,21.19,4777.94,322.19,"[0, 0, 45, 43]","[4757, 301, 4802, 344]",1.0
land,ter-000186-prv-000003,ter-000186,#9a4f59,70.73,23.39,4827.73,324.39,"[44, 5, 95, 51]","[4801, 306, 4852, 352]",1.0
land,ter-000187-prv-000001,ter-000187,#0c82e3,27.6,31.18,4688.6,332.18,"[0, 3, 51, 75]","[4661, 304, 4712, 376]",1.0
land,ter-000187-prv-000002,ter-000187,#e9cfe0,62.82,20.23,4723.82,321.23,"[44, 1, 89, 38]","[4705, 302, 4750, 339]",1.0
land,ter-000187-prv-000003,ter-000187,#fa9c4f,86.23,13.18,4747.23,314.18,"[66, 0, 99, 35]","[4727, 301, 4760, 336]",1.0
land,ter-000188-prv-000001,ter-000188,#69de77,25.28,50.92,4588.28,361.92,"[0, 38, 48, 72]","[4563, 349, 4611, 383]",1.0
land,ter-000188-prv-000002,ter-000188,#4f5840,64.75,60.05,4627.75,371.05,"[44, 40, 86, 83]","[4607, 351, 4649, 394]",1.0
land,ter-000188-prv-000003,ter-000188,#6d4a32,16.77,73.16,4579.77,384.16,"[2, 56, 45, 89]","[4565, 367, 4608, 400]",1.0
land,ter-000188-prv-000004,ter-000188,#141723,25.12,26.64,4588.12,337.64,"[0, 11, 48, 40]","[4563, 322, 4611, 351]",1.0
land,ter-000188-prv-000005,ter-000188,#c72de9,94.15,28.06,4657.15,339.06,"[75, 0, 116, 50]","[4638, 311, 4679, 361]",1.0
land,ter-000188-prv-000006,ter-000188,#7124a9,63.83,21.54,4626.83,332.54,"[45, 3, 87, 40]","[4608, 314, 4650, 351]",1.0
land,ter-000188-prv-000007,ter-000188,#5b3df0,102.46,65.5,4665.46,376.5,"[81, 44, 125, 87]","[4644, 355, 4688, 398]",1.0
land,ter-000189-prv-000001,ter-000189,#69b021,52.27,54.15,4428.27,367.15,"[29, 33, 76, 76]","[4405, 346, 4452, 389]",1.0
land,ter-000189-prv-000002,ter-000189,#d3d4f4,16.81,37.06,4392.81,350.06,"[0, 16, 40, 55]","[4376, 329, 4416, 368]",1.0
land,ter-000189-prv-000003,ter-000189,#8fe454,91.41,60.35,4467.41,373.35,"[68, 41, 112, 76]","[4444, 354, 4488, 389]",1.0
land,ter-000189-prv-000004,ter-000189,#56b6cd,68.22,27.69,4444.22,340.69,"[46, 10, 89, 50]","[4422, 323, 4465, 363]",1.0
land,ter-000189-prv-000005,ter-000189,#f9de59,26.27,16.06,4402.27,329.06,"[2, 0, 50, 35]","[4378, 313, 4426, 348]",1.0
land,ter-000189-prv-000006,ter-000189,#dde7a4,98.66,29.55,4474.66,342.55,"[85, 16, 120, 48]","[4461, 329, 4496, 361]",1.0
land,ter-000189-prv-000007,ter-000189,#8dc819,167.57,55.44,4543.57,368.44,"[139, 23, 189, 91]","[4515, 336, 4565, 404]",1.0
land,ter-000189-prv-000008,ter-000189,#07e0b9,131.37,59.91,4507.37,372.91,"[109, 28, 157, 89]","[4485, 341, 4533, 402]",1.0
land,ter-000190-prv-000001,ter-000190,#42aa98,195.45,17.81,4280.45,330.81,"[166, 1, 218, 39]","[4251, 314, 4303, 352]",1.0
land,ter-000190-prv-000002,ter-000190,#ecc6c7,159.08,38.49,4244.08,351.49,"[140, 6, 180, 71]","[4225, 319, 4265, 384]",1.0
land,ter-000190-prv-000003,ter-000190,#d0a5f9,237.53,18.58,4322.53,331.58,"[218, 1, 259, 41]","[4303, 314, 4344, 354]",1.0
land,ter-000190-prv-000004,ter-000190,#7b026d,220.56,55.85,4305.56,368.85,"[204, 31, 238, 79]","[4289, 344, 4323, 392]",1.0
land,ter-000190-prv-000005,ter-000190,#d25d92,250.63,59.75,4335.63,372.75,"[234, 36, 270, 82]","[4319, 349, 4355, 395]",1.0
land,ter-000190-prv-000006,ter-000190,#6ef299,274.9,11.82,4359.9,324.82,"[257, 0, 293, 24]","[4342, 313, 4378, 337]",1.0
land,ter-000190-prv-000007,ter-000190,#fba9d2,274.52,35.37,4359.52,348.37,"[254, 24, 293, 53]","[4339, 337, 4378, 366]",1.0
land,ter-000190-prv-000008,ter-000190,#dfe0e9,122.41,70.41,4207.41,383.41,"[98, 50, 155, 92]","[4183, 363, 4240, 405]",1.0
land,ter-000190-prv-000009,ter-000190,#939990,187.58,52.16,4272.58,365.16,"[164, 34, 206, 69]","[4249, 347, 4291, 382]",1.0
land,ter-000190-prv-000010,ter-000190,#3b189b,75.55,71.14,4160.55,384.14,"[49, 55, 98, 91]","[4134, 368, 4183, 404]",1.0
land,ter-000190-prv-000011,ter-000190,#39de3f,130.63,32.49,4215.63,345.49,"[107, 10, 153, 54]","[4192, 323, 4238, 367]",1.0
land,ter-000190-prv-000012,ter-000190,#9d7519,98.82,46.3,4183.82,359.3,"[82, 25, 120, 72]","[4167, 338, 4205, 385]",1.0
land,ter-000190-prv-000013,ter-000190,#36883e,28.09,51.24,4113.09,364.24,"[0, 31, 51, 68]","[4085, 344, 4136, 381]",1.0
land,ter-000190-prv-000014,ter-000190,#8061a1,64.17,43.81,4149.17,356.81,"[45, 29, 85, 64]","[4130, 342, 4170, 377]",1.0
land,ter-000191-prv-000001,ter-000191,#07814c,45.48,60.28,4889.48,366.28,"[18, 40, 67, 91]","[4862, 346, 4911, 397]",1.0
land,ter-000191-prv-000002,ter-000191,#309afd,20.39,25.91,4864.39,331.91,"[0, 0, 40, 55]","[4844, 306, 4884, 361]",1.0
land,ter-000191-prv-000003,ter-000191,#e6c350,54.36,23.85,4898.36,329.85,"[37, 6, 76, 46]","[4881, 312, 4920, 352]",1.0
ocean,ter-000192-prv-000001,ter-000192,#204975,9.03,9.8,2980.03,314.8,"[0, 0, 21, 18]","[2971, 305, 2992, 323]",0.8640625
land,ter-000193-prv-000001,ter-000193,#276f40,24.65,29.37,3916.65,420.37,"[0, 0, 52, 53]","[3892, 391, 3944, 444]",1.0
land,ter-000193-prv-000002,ter-000193,#8b46a8,49.4,35.93,3941.4,426.93,"[28, 6, 72, 67]","[3920, 397, 3964, 458]",1.0
land,ter-000193-prv-000003,ter-000193,#44697a,44.17,97.47,3936.17,488.47,"[20, 75, 69, 125]","[3912, 466, 3961, 516]",1.0
land,ter-000193-prv-000004,ter-000193,#57ea77,25.7,71.89,3917.7,462.89,"[4, 53, 51, 101]","[3896, 444, 3943, 492]",1.0
land,ter-000193-prv-000005,ter-000193,#a0a61a,68.23,55.77,3960.23,446.77,"[48, 26, 92, 84]","[3940, 417, 3984, 475]",1.0
land,ter-000194-prv-000001,ter-000194,#2e23a4,19.07,35.49,3961.07,396.49,"[0, 12, 38, 60]","[3942, 373, 3980, 421]",1.0
land,ter-000194-prv-000002,ter-000194,#28b2d4,38.9,18.89,3980.9,379.89,"[16, 0, 65, 40]","[3958, 361, 4007, 401]",1.0
land,ter-000194-prv-000003,ter-000194,#1dea3c,50.94,57.57,3992.94,418.57,"[26, 34, 79, 78]","[3968, 395, 4021, 439]",1.0
land,ter-000194-prv-000004,ter-000194,#a60f26,75.71,36.31,4017.71,397.31,"[56, 15, 97, 70]","[3998, 376, 4039, 431]",1.0
land,ter-000195-prv-000001,ter-000195,#1dad77,50.0,14.0,4075.0,462.0,"[50, 14, 51, 15]","[4075, 462, 4076, 463]",1.0
land,ter-000195-prv-000002,ter-000195,#d0959e,29.41,28.6,4054.41,476.6,"[0, 0, 85, 63]","[4025, 448, 4110, 511]",1.0
land,ter-000196-prv-000001,ter-000196,#fb88a2,65.57,40.02,4145.57,411.02,"[44, 12, 99, 69]","[4124, 383, 4179, 440]",1.0
land,ter-000196-prv-000002,ter-000196,#529cf3,30.54,51.49,4110.54,422.49,"[10, 29, 54, 86]","[4090, 400, 4134, 457]",1.0
land,ter-000196-prv-000003,ter-000196,#a76605,26.47,17.15,4106.47,388.15,"[0, 0, 54, 35]","[4080, 371, 4134, 406]",1.0
land,ter-000197-prv-000001,ter-000197,#f5d43a,25.4,47.19,3974.4,482.19,"[0, 18, 47, 73]","[3949, 453, 3996, 508]",1.0
land,ter-000197-prv-000002,ter-000197,#3280dc,58.89,17.27,4007.89,452.27,"[33, 0, 81, 36]","[3982, 435, 4030, 471]",1.0
land,ter-000197-prv-000003,ter-000197,#a14d47,59.68,50.73,4008.68,485.73,"[41, 35, 79, 68]","[3990, 470, 4028, 503]",1.0
land,ter-000198-prv-000001,ter-000198,#210286,81.66,36.99,3947.66,342.99,"[62, 17, 101, 62]","[3928, 323, 3967, 368]",1.0
land,ter-000198-prv-000002,ter-000198,#4ce304,69.36,68.89,3935.36,374.89,"[47, 51, 93, 89]","[3913, 357, 3959, 395]",1.0
land,ter-000198-prv-000003,ter-000198,#bbf5a9,48.67,42.85,3914.67,348.85,"[23, 20, 67, 66]","[3889, 326, 3933, 372]",1.0
land,ter-000198-prv-000004,ter-000198,#fe591c,33.38,16.66,3899.38,322.66,"[0, 0, 65, 40]","[3866, 306, 3931, 346]",1.0
land,ter-000199-prv-000001,ter-000199,#ca811e,19.69,19.29,3861.69,335.29,"[2, 0, 47, 38]","[3844, 316, 3889, 354]",1.0
land,ter-000199-prv-000002,ter-000199,#0a790a,24.36,49.7,3866.36,365.7,"[1, 31, 51, 72]","[3843, 347, 3893, 388]",1.0
land,ter-000199-prv-000003,ter-000199,#86102f,13.97,84.47,3855.97,400.47,"[0, 63, 34, 106]","[3842, 379, 3876, 422]",1.0
land,ter-000199-prv-000004,ter-000199,#370ffb,59.66,65.92,3901.66,381.92,"[36, 35, 86, 91]","[3878, 351, 3928, 407]",1.0
land,ter-000199-prv-000005,ter-000199,#74f43e,44.21,93.07,3886.21,409.07,"[23, 71, 74, 112]","[3865, 387, 3916, 428]",1.0
land,ter-000200-prv-000001,ter-000200,#3fab0a,47.48,17.85,3838.48,438.85,"[17, 0, 71, 41]","[3808, 421, 3862, 462]",1.0
land,ter-000200-prv-000002,ter-000200,#5e2c19,82.75,23.82,3873.75,444.82,"[60, 0, 107, 47]","[3851, 421, 3898, 468]",1.0
land,ter-000200-prv-000003,ter-000200,#ed529d,28.37,51.06,3819.37,472.06,"[0, 23, 57, 71]","[3791, 444, 3848, 492]",1.0
land,ter-000200-prv-000004,ter-000200,#3d4757,100.93,56.2,3891.93,477.2,"[84, 32, 121, 76]","[3875, 453, 3912, 497]",1.0
land,ter-000200-prv-000005,ter-000200,#9cf874,67.38,61.91,3858.38,482.91,"[46, 40, 89, 83]","[3837, 461, 3880, 504]",1.0
land,ter-000200-prv-000006,ter-000200,#582463,107.59,89.29,3898.59,510.29,"[91, 73, 130, 116]","[3882, 494, 3921, 537]",1.0
land,ter-000200-prv-000007,ter-000200,#c40b79,78.74,93.16,3869.74,514.16,"[59, 76, 97, 117]","[3850, 497, 3888, 538]",1.0
land,ter-000201-prv-000001,ter-000201,#9f2a10,28.12,36.67,3991.12,359.67,"[0, 25, 50, 53]","[3963, 348, 4013, 376]",1.0
land,ter-000201-prv-000002,ter-000201,#f15869,68.83,37.7,4031.83,360.7,"[49, 9, 97, 63]","[4012, 332, 4060, 386]",1.0
land,ter-000201-prv-000003,ter-000201,#3c4efe,30.13,15.71,3993.13,338.71,"[0, 0, 58, 28]","[3963, 323, 4021, 351]",1.0
land,ter-000202-prv-000001,ter-000202,#d21ce5,19.15,57.94,4039.15,424.94,"[0, 31, 41, 83]","[4020, 398, 4061, 450]",1.0
land,ter-000202-prv-000002,ter-000202,#b0e60a,67.5,67.92,4087.5,434.92,"[50, 39, 87, 95]","[4070, 406, 4107, 462]",1.0
land,ter-000202-prv-000003,ter-000202,#96021a,44.33,26.91,4064.33,393.91,"[15, 0, 70, 51]","[4035, 367, 4090, 418]",1.0
land,ter-000202-prv-000004,ter-000202,#a3bd22,43.18,71.05,4063.18,438.05,"[24, 51, 60, 87]","[4044, 418, 4080, 454]",1.0
land,ter-000203-prv-000001,ter-000203,#371550,41.37,60.0,3733.37,433.0,"[18, 38, 62, 89]","[3710, 411, 3754, 462]",1.0
land,ter-000203-prv-000002,ter-000203,#c4c9c5,75.01,47.37,3767.01,420.37,"[55, 20, 102, 71]","[3747, 393, 3794, 444]",1.0
land,ter-000203-prv-000003,ter-000203,#6ffb57,14.74,74.05,3706.74,447.05,"[0, 51, 40, 97]","[3692, 424, 3732, 470]",1.0
land,ter-000203-prv-000004,ter-000203,#f0331a,76.96,92.25,3768.96,465.25,"[46, 71, 104, 120]","[3738, 444, 3796, 493]",1.0
land,ter-000203-prv-000005,ter-000203,#f6371e,13.59,26.28,3705.59,399.28,"[0, 1, 32, 52]","[3692, 374, 3724, 425]",1.0
land,ter-000203-prv-000006,ter-000203,#a7a08c,97.97,72.86,3789.97,445.86,"[78, 49, 116, 104]","[3770, 422, 3808, 477]",1.0
land,ter-000203-prv-000007,ter-000203,#96ac2f,47.04,20.47,3739.04,393.47,"[25, 0, 75, 41]","[3717, 373, 3767, 414]",1.0
land,ter-000204-prv-000001,ter-000204,#e9d622,73.8,56.62,3828.8,374.62,"[53, 36, 89, 81]","[3808, 354, 3844, 399]",1.0
land,ter-000204-prv-000002,ter-000204,#ff3602,61.39,93.9,3816.39,411.9,"[33, 70, 88, 125]","[3788, 388, 3843, 443]",1.0
land,ter-000204-prv-000003,ter-000204,#cdcb93,48.41,43.33,3803.41,361.33,"[28, 21, 67, 66]","[3783, 339, 3822, 384]",1.0
land,ter-000204-prv-000004,ter-000204,#e5f458,71.91,18.34,3826.91,336.34,"[50, 0, 90, 36]","[3805, 318, 3845, 354]",1.0
land,ter-000204-prv-000005,ter-000204,#62582f,29.38,70.48,3784.38,388.48,"[0, 47, 55, 97]","[3755, 365, 3810, 415]",1.0
land,ter-000204-prv-000006,ter-000204,#28ae29,28.89,27.05,3783.89,345.05,"[4, 8, 51, 49]","[3759, 326, 3806, 367]",1.0
land,ter-000205-prv-000001,ter-000205,#c739bb,87.46,23.09,3632.46,387.09,"[70, 0, 108, 48]","[3615, 364, 3653, 412]",1.0
land,ter-000205-prv-000002,ter-000205,#a0ff8e,112.21,69.63,3657.21,433.63,"[95, 46, 137, 94]","[3640, 410, 3682, 458]",1.0
land,ter-000205-prv-000003,ter-000205,#d7181c,47.51,62.03,3592.51,426.03,"[26, 44, 65, 84]","[3571, 408, 3610, 448]",1.0
land,ter-000205-prv-000004,ter-000205,#4850a2,132.9,49.94,3677.9,413.94,"[108, 28, 147, 73]","[3653, 392, 3692, 437]",1.0
land,ter-000205-prv-000005,ter-000205,#7480a0,53.71,24.98,3598.71,388.98,"[33, 0, 70, 45]","[3578, 364, 3615, 409]",1.0
land,ter-000205-prv-000006,ter-000205,#a30cbf,120.72,23.18,3665.72,387.18,"[102, 3, 147, 44]","[3647, 367, 3692, 408]",1.0
land,ter-000205-prv-000007,ter-000205,#c8becd,19.57,42.2,3564.57,406.2,"[0, 20, 41, 63]","[3545, 384, 3586, 427]",1.0
land,ter-000205-prv-000008,ter-000205,#6f9ae8,90.1,116.28,3635.1,480.28,"[58, 92, 115, 151]","[3603, 456, 3660, 515]",1.0
land,ter-000205-prv-000009,ter-000205,#8c217c,80.76,57.21,3625.76,421.21,"[63, 40, 102, 76]","[3608, 404, 3647, 440]",1.0
land,ter-000205-prv-000010,ter-000205,#bafca5,130.69,96.49,3675.69,460.49,"[106, 73, 148, 118]","[3651, 437, 3693, 482]",1.0
land,ter-000205-prv-000011,ter-000205,#d074eb,126.09,136.07,3671.09,500.07,"[92, 114, 148, 164]","[3637, 478, 3693, 528]",1.0
land,ter-000206-prv-000001,ter-000206,#e9c31a,25.04,41.64,2935.04,386.64,"[14, 27, 41, 59]","[2924, 372, 2951, 404]",2.2283464566929134
land,ter-000206-prv-000002,ter-000206,#c3a996,40.64,22.05,2950.64,367.05,"[28, 7, 55, 39]","[2938, 352, 2965, 384]",2.2283464566929134
land,ter-000206-prv-000003,ter-000206,#9e18e9,36.94,53.95,2946.94,398.95,"[20, 39, 54, 78]","[2930, 384, 2964, 423]",2.2283464566929134
land,ter-000206-prv-000004,ter-000206,#0a6fa7,58.47,30.27,2968.47,375.27,"[45, 15, 75, 48]","[2955, 360, 2985, 393]",2.2283464566929134
land,ter-000206-prv-000005,ter-000206,#995621,19.91,14.88,2929.91,359.88,"[0, 0, 35, 29]","[2910, 345, 2945, 374]",2.2283464566929134
land,ter-000206-prv-000006,ter-000206,#e8b567,9.05,38.17,2919.05,383.17,"[0, 21, 20, 59]","[2910, 366, 2930, 404]",2.2283464566929134
land,ter-000207-prv-000001,ter-000207,#ef6780,77.49,42.69,3011.49,414.69,"[61, 29, 98, 58]","[2995, 401, 3032, 430]",2.2283464566929134
land,ter-000207-prv-000002,ter-000207,#0e1f6f,43.46,47.28,2977.46,419.28,"[29, 31, 61, 61]","[2963, 403, 2995, 433]",2.2283464566929134
land,ter-000207-prv-000003,ter-000207,#e9d493,45.83,16.84,2979.83,388.84,"[29, 0, 61, 31]","[2963, 372, 2995, 403]",2.2283464566929134
land,ter-000207-prv-000004,ter-000207,#258685,56.73,35.43,2990.73,407.43,"[42, 22, 70, 53]","[2976, 394, 3004, 425]",2.2283464566929134
land,ter-000207-prv-000005,ter-000207,#43fbc9,20.21,42.6,2954.21,414.6,"[0, 23, 36, 57]","[2934, 395, 2970, 429]",2.2283464566929134
land,ter-000207-prv-000006,ter-000207,#959051,68.07,21.15,3002.07,393.15,"[57, 8, 82, 34]","[2991, 380, 3016, 406]",2.2283464566929134
land,ter-000208-prv-000001,ter-000208,#b26b9f,26.79,50.96,3009.79,371.96,"[7, 36, 44, 66]","[2990, 357, 3027, 387]",2.2283464566929134
land,ter-000208-prv-000002,ter-000208,#442332,51.27,42.7,3034.27,363.7,"[37, 27, 68, 60]","[3020, 348, 3051, 381]",2.2283464566929134
land,ter-000208-prv-000003,ter-000208,#489ceb,25.39,18.33,3008.39,339.33,"[10, 0, 41, 36]","[2993, 321, 3024, 357]",2.2283464566929134
land,ter-000208-prv-000004,ter-000208,#c5d0ba,44.63,14.43,3027.63,335.43,"[31, 0, 59, 30]","[3014, 321, 3042, 351]",2.2283464566929134
land,ter-000208-prv-000005,ter-000208,#661fe7,11.2,36.83,2994.2,357.83,"[0, 18, 27, 55]","[2983, 339, 3010, 376]",2.2283464566929134
land,ter-000209-prv-000001,ter-000209,#c02324,53.39,35.19,2978.39,345.19,"[39, 15, 70, 57]","[2964, 325, 2995, 367]",2.2283464566929134
land,ter-000209-prv-000002,ter-000209,#14bfb2,22.67,32.53,2947.67,342.53,"[0, 20, 40, 49]","[2925, 330, 2965, 359]",2.2283464566929134
land,ter-000209-prv-000003,ter-000209,#0f7744,41.16,14.07,2966.16,324.07,"[25, 0, 64, 30]","[2950, 310, 2989, 340]",2.2283464566929134
land,ter-000210-prv-000001,ter-000210,#ae2ffa,34.44,53.97,3072.44,368.97,"[19, 35, 51, 74]","[3057, 350, 3089, 389]",2.2283464566929134
land,ter-000210-prv-000002,ter-000210,#a53429,18.2,22.77,3056.2,337.77,"[1, 9, 35, 37]","[3039, 324, 3073, 352]",2.2283464566929134
land,ter-000210-prv-000003,ter-000210,#eb9c4c,49.78,34.34,3087.78,349.34,"[33, 21, 69, 52]","[3071, 336, 3107, 367]",2.2283464566929134
land,ter-000210-prv-000004,ter-000210,#3bcc95,15.93,43.85,3053.93,358.85,"[0, 29, 30, 63]","[3038, 344, 3068, 378]",2.2283464566929134
land,ter-000210-prv-000005,ter-000210,#b0040c,41.82,13.53,3079.82,328.53,"[27, 1, 54, 29]","[3065, 316, 3092, 344]",2.2283464566929134
land,ter-000210-prv-000006,ter-000210,#6ef6a6,63.73,13.39,3101.73,328.39,"[54, 0, 77, 30]","[3092, 315, 3115, 345]",2.2283464566929134
land,ter-000211-prv-000001,ter-000211,#0cacc3,35.38,11.62,3150.38,331.62,"[20, 1, 49, 29]","[3135, 321, 3164, 349]",2.2283464566929134
land,ter-000211-prv-000002,ter-000211,#d7cc6d,16.49,18.41,3131.49,338.41,"[0, 0, 33, 42]","[3115, 320, 3148, 362]",2.2283464566929134
land,ter-000211-prv-000003,ter-000211,#4dd211,61.22,14.04,3176.22,334.04,"[48, 1, 76, 30]","[3163, 321, 3191, 350]",2.2283464566929134
land,ter-000211-prv-000004,ter-000211,#bcd2a8,48.55,29.03,3163.55,349.03,"[31, 16, 71, 40]","[3146, 336, 3186, 360]",2.2283464566929134
land,ter-000212-prv-000001,ter-000212,#a757ac,9.6,32.5,3144.6,386.5,"[0, 16, 21, 47]","[3135, 370, 3156, 401]",2.2283464566929134
land,ter-000212-prv-000002,ter-000212,#b3ae10,20.69,13.66,3155.69,367.66,"[4, 3, 36, 27]","[3139, 357, 3171, 381]",2.2283464566929134
land,ter-000212-prv-000003,ter-000212,#da0db0,29.49,37.18,3164.49,391.18,"[17, 25, 46, 52]","[3152, 379, 3181, 406]",2.2283464566929134
land,ter-000212-prv-000004,ter-000212,#a5d633,43.87,17.75,3178.87,371.75,"[33, 0, 58, 35]","[3168, 354, 3193, 389]",2.2283464566929134
land,ter-000213-prv-000001,ter-000213,#41521b,15.86,44.99,3092.86,373.99,"[0, 28, 30, 61]","[3077, 357, 3107, 390]",2.2283464566929134
land,ter-000213-prv-000002,ter-000213,#19c7f6,30.9,53.29,3107.9,382.29,"[17, 37, 43, 70]","[3094, 366, 3120, 399]",2.2283464566929134
land,ter-000213-prv-000003,ter-000213,#3ff1dc,49.21,59.86,3126.21,388.86,"[36, 48, 60, 74]","[3113, 377, 3137, 403]",2.2283464566929134
land,ter-000213-prv-000004,ter-000213,#226bf7,49.15,36.29,3126.15,365.29,"[33, 21, 62, 48]","[3110, 350, 3139, 377]",2.2283464566929134
land,ter-000213-prv-000005,ter-000213,#bfcf31,35.07,21.26,3112.07,350.26,"[20, 0, 52, 38]","[3097, 329, 3129, 367]",2.2283464566929134
land,ter-000214-prv-000001,ter-000214,#b9525b,53.62,24.5,2708.62,340.5,"[41, 6, 67, 41]","[2696, 322, 2722, 357]",2.2283464566929134
land,ter-000214-prv-000002,ter-000214,#e4009d,30.96,13.95,2685.96,329.95,"[10, 0, 51, 26]","[2665, 316, 2706, 342]",2.2283464566929134
land,ter-000214-prv-000003,ter-000214,#f30c44,31.07,36.77,2686.07,352.77,"[16, 25, 48, 51]","[2671, 341, 2703, 367]",2.2283464566929134
land,ter-000214-prv-000004,ter-000214,#054571,12.85,30.15,2667.85,346.15,"[0, 7, 25, 51]","[2655, 323, 2680, 367]",2.2283464566929134
lake,ter-000215-prv-000001,ter-000215,#063a6c,17.24,16.76,1280.24,344.76,"[0, 0, 38, 36]","[1263, 328, 1301, 364]",0.8500000000000001
ocean,ter-000216-prv-000001,ter-000216,#1f286d,16.06,53.68,5050.06,384.68,"[0, 0, 41, 123]","[5034, 331, 5075, 454]",1.0
land,ter-000217-prv-000001,ter-000217,#1af36c,36.98,11.35,2914.98,346.35,"[22, 0, 51, 27]","[2900, 335, 2929, 362]",2.2283464566929134
land,ter-000217-prv-000002,ter-000217,#d3d032,18.71,23.87,2896.71,358.87,"[0, 5, 35, 44]","[2878, 340, 2913, 379]",2.2283464566929134
land,ter-000218-prv-000001,ter-000218,#e134c0,92.14,34.8,3351.14,439.8,"[82, 22, 103, 49]","[3341, 427, 3362, 454]",2.2283464566929134
land,ter-000218-prv-000002,ter-000218,#69b5f3,88.15,11.26,3347.15,416.26,"[78, 0, 101, 24]","[3337, 405, 3360, 429]",2.2283464566929134
land,ter-000218-prv-000003,ter-000218,#e0394a,64.79,9.33,3323.79,414.33,"[49, 0, 78, 23]","[3308, 405, 3337, 428]",2.2283464566929134
land,ter-000218-prv-000004,ter-000218,#b409a4,70.0,34.4,3329.0,439.4,"[55, 21, 82, 47]","[3314, 426, 3341, 452]",2.2283464566929134
land,ter-000218-prv-000005,ter-000218,#f905a0,48.15,25.1,3307.15,430.1,"[33, 6, 63, 41]","[3292, 411, 3322, 446]",2.2283464566929134
land,ter-000218-prv-000006,ter-000218,#86ffe0,30.69,11.27,3289.69,416.27,"[14, 0, 49, 27]","[3273, 405, 3308, 432]",2.2283464566929134
land,ter-000218-prv-000007,ter-000218,#33a19d,22.11,42.19,3281.11,447.19,"[0, 23, 42, 60]","[3259, 428, 3301, 465]",2.2283464566929134
land,ter-000219-prv-000001,ter-000219,#1a6485,77.87,28.35,3356.87,382.35,"[64, 17, 91, 46]","[3343, 371, 3370, 400]",2.2283464566929134
land,ter-000219-prv-000002,ter-000219,#1fe519,62.73,41.21,3341.73,395.21,"[47, 27, 80, 51]","[3326, 381, 3359, 405]",2.2283464566929134
land,ter-000219-prv-000003,ter-000219,#63fdb3,62.54,12.7,3341.54,366.7,"[53, 0, 75, 27]","[3332, 354, 3354, 381]",2.2283464566929134
land,ter-000219-prv-000004,ter-000219,#344ba1,43.26,10.67,3322.26,364.67,"[30, 0, 56, 21]","[3309, 354, 3335, 375]",2.2283464566929134
land,ter-000219-prv-000005,ter-000219,#dcb192,16.38,39.46,3295.38,393.46,"[0, 27, 36, 51]","[3279, 381, 3315, 405]",2.2283464566929134
land,ter-000219-prv-000006,ter-000219,#e5bb84,17.95,17.93,3296.95,371.93,"[0, 4, 34, 29]","[3279, 358, 3313, 383]",2.2283464566929134
land,ter-000219-prv-000007,ter-000219,#5a1930,42.18,33.59,3321.18,387.59,"[29, 20, 58, 51]","[3308, 374, 3337, 405]",2.2283464566929134
land,ter-000220-prv-000001,ter-000220,#e55185,54.99,14.23,3256.99,374.23,"[39, 4, 77, 29]","[3241, 364, 3279, 389]",2.2283464566929134
land,ter-000220-prv-000002,ter-000220,#d5345c,33.59,31.39,3235.59,391.39,"[16, 16, 52, 48]","[3218, 376, 3254, 408]",2.2283464566929134
land,ter-000220-prv-000003,ter-000220,#a39157,20.21,12.33,3222.21,372.33,"[0, 0, 39, 31]","[3202, 360, 3241, 391]",2.2283464566929134
land,ter-000220-prv-000004,ter-000220,#80f32b,67.59,28.55,3269.59,388.55,"[51, 12, 79, 40]","[3253, 372, 3281, 400]",2.2283464566929134
land,ter-000220-prv-000005,ter-000220,#c61ac9,66.56,49.33,3268.56,409.33,"[56, 39, 79, 63]","[3258, 399, 3281, 423]",2.2283464566929134
land,ter-000220-prv-000006,ter-000220,#ec9bd6,45.14,45.9,3247.14,405.9,"[28, 32, 58, 58]","[3230, 392, 3260, 418]",2.2283464566929134
land,ter-000221-prv-000001,ter-000221,#a6a063,10.06,34.7,3367.06,412.7,"[0, 20, 22, 49]","[3357, 398, 3379, 427]",2.2283464566929134
land,ter-000221-prv-000002,ter-000221,#5a273c,15.74,57.29,3372.74,435.29,"[3, 46, 32, 73]","[3360, 424, 3389, 451]",2.2283464566929134
land,ter-000221-prv-000003,ter-000221,#52fbfe,45.64,49.15,3402.64,427.15,"[30, 34, 64, 64]","[3387, 412, 3421, 442]",2.2283464566929134
land,ter-000221-prv-000004,ter-000221,#e39b57,69.24,30.74,3426.24,408.74,"[52, 13, 87, 49]","[3409, 391, 3444, 427]",2.2283464566929134
land,ter-000221-prv-000005,ter-000221,#d31f5e,31.61,36.09,3388.61,414.09,"[21, 22, 49, 52]","[3378, 400, 3406, 430]",2.2283464566929134
land,ter-000221-prv-000006,ter-000221,#8e3f3d,45.32,18.84,3402.32,396.84,"[32, 6, 63, 34]","[3389, 384, 3420, 412]",2.2283464566929134
land,ter-000221-prv-000007,ter-000221,#b2c9f5,18.69,15.41,3375.69,393.41,"[4, 0, 33, 29]","[3361, 378, 3390, 407]",2.2283464566929134
