region_id,region_type,color,pixel_count,parent_id,local_bbox_min_x,local_bbox_min_y,local_bbox_max_x,local_bbox_max_y,local_center_x,local_center_y,local_seed_x,local_seed_y,global_bbox_min_x,global_bbox_min_y,global_bbox_max_x,global_bbox_max_y,global_center_x,global_center_y,global_seed_x,global_seed_y
TRT000200-TEMP000002,land,#ff61d7,1171,TRT000200,0,10,35,55,21,31,21,32,3767,327,3802,372,3788,348,3788,349
TRT000200-TEMP000003,land,#80666a,1239,TRT000200,46,48,84,91,63,72,63,72,3813,365,3851,408,3830,389,3830,389
TRT000200-TEMP000004,land,#bd6601,1391,TRT000200,58,0,102,44,81,21,81,23,3825,317,3869,361,3848,338,3848,340
TRT000200-TEMP000005,land,#67f464,1119,TRT000200,70,37,107,81,90,57,91,59,3837,354,3874,398,3857,374,3858,376
TRT000200-TEMP000006,land,#a916e4,1344,TRT000200,36,6,70,55,50,31,49,32,3803,323,3837,372,3817,348,3816,349
TRT000201-TEMP000001,land,#fe4c3f,1308,TRT000201,32,51,77,93,55,68,53,68,3818,459,3863,501,3841,476,3839,476
TRT000201-TEMP000002,land,#241d7e,1063,TRT000201,8,37,39,83,21,63,20,60,3794,445,3825,491,3807,471,3806,468
TRT000201-TEMP000003,land,#b07033,1246,TRT000201,30,1,72,50,52,32,53,33,3816,409,3858,458,3838,440,3839,441
TRT000201-TEMP000004,land,#0cef10,1404,TRT000201,0,0,51,40,24,16,25,15,3786,408,3837,448,3810,424,3811,423
TRT000202-TEMP000001,land,#aa0c97,520,TRT000202,9,28,31,62,22,43,22,42,3088,343,3110,377,3101,358,3101,357
TRT000202-TEMP000002,land,#2e8293,422,TRT000202,30,28,55,58,40,40,39,41,3109,343,3134,373,3119,355,3118,356
TRT000202-TEMP000003,land,#a3c115,486,TRT000202,16,2,41,31,29,18,29,18,3095,317,3120,346,3108,333,3108,333
TRT000202-TEMP000004,land,#86bf5f,561,TRT000202,40,5,61,36,51,19,51,20,3119,320,3140,351,3130,334,3130,335
TRT000202-TEMP000005,land,#dfd182,452,TRT000202,0,0,25,28,13,11,12,11,3079,315,3104,343,3092,326,3091,326
TRT000203-TEMP000001,land,#190c45,433,TRT000203,6,11,37,39,24,26,23,27,3105,361,3136,389,3123,376,3122,377
TRT000203-TEMP000002,land,#84f64a,531,TRT000203,31,27,60,52,45,40,46,41,3130,377,3159,402,3144,390,3145,391
TRT000203-TEMP000003,land,#1c090d,581,TRT000203,26,0,59,29,42,15,41,15,3125,350,3158,379,3141,365,3140,365
TRT000203-TEMP000004,land,#2e5c58,447,TRT000203,0,27,31,52,15,40,16,40,3099,377,3130,402,3114,390,3115,390
TRT000203-TEMP000005,land,#d2df46,644,TRT000203,53,17,84,55,66,36,66,34,3152,367,3183,405,3165,386,3165,384
TRT000204-TEMP000001,land,#98f265,526,TRT000204,3,0,39,19,20,7,21,7,3141,322,3177,341,3158,329,3159,329
TRT000204-TEMP000002,land,#04910e,590,TRT000204,25,2,52,35,38,20,38,22,3163,324,3190,357,3176,342,3176,344
TRT000204-TEMP000003,land,#896eee,541,TRT000204,0,12,27,43,15,27,14,27,3138,334,3165,365,3153,349,3152,349
TRT000204-TEMP000004,land,#b61eef,579,TRT000204,21,35,55,64,39,48,39,48,3159,357,3193,386,3177,370,3177,370
TRT000205-TEMP000001,land,#1e854f,517,TRT000205,30,10,55,45,43,30,44,31,3068,329,3093,364,3081,349,3082,350
TRT000205-TEMP000002,land,#f8acf8,740,TRT000205,2,0,44,28,24,14,25,15,3040,319,3082,347,3062,333,3063,334
TRT000205-TEMP000003,land,#aac577,407,TRT000205,40,44,62,71,53,58,53,59,3078,363,3100,390,3091,377,3091,378
TRT000205-TEMP000004,land,#ef578e,516,TRT000205,18,39,47,69,34,53,35,52,3056,358,3085,388,3072,372,3073,371
TRT000205-TEMP000005,land,#d148ea,612,TRT000205,0,20,31,57,16,36,17,37,3038,339,3069,376,3054,355,3055,356
TRT000206-TEMP000001,land,#84b889,986,TRT000206,56,60,91,101,73,84,73,84,4074,425,4109,466,4091,449,4091,449
TRT000206-TEMP000002,land,#46edcb,1137,TRT000206,20,69,62,132,44,92,42,92,4038,434,4080,497,4062,457,4060,457
TRT000206-TEMP000003,land,#c75cd3,1269,TRT000206,36,40,83,76,59,56,56,57,4054,405,4101,441,4077,421,4074,422
TRT000206-TEMP000004,land,#11fea8,1431,TRT000206,27,0,78,40,54,24,55,24,4045,365,4096,405,4072,389,4073,389
TRT000206-TEMP000005,land,#88fdf6,1334,TRT000206,0,20,41,75,23,50,23,48,4018,385,4059,440,4041,415,4041,413
TRT000207-TEMP000001,land,#255411,1471,TRT000207,53,12,99,66,76,41,76,41,4011,335,4057,389,4034,364,4034,364
TRT000207-TEMP000002,land,#a9d57e,953,TRT000207,26,43,66,81,45,61,44,63,3984,366,4024,404,4003,384,4002,386
TRT000207-TEMP000003,land,#133f7c,924,TRT000207,38,62,80,100,59,81,59,82,3996,385,4038,423,4017,404,4017,405
TRT000207-TEMP000004,land,#730ed0,1029,TRT000207,0,71,41,109,21,89,20,90,3958,394,3999,432,3979,412,3978,413
TRT000207-TEMP000005,land,#fd7074,1500,TRT000207,13,0,69,42,42,21,42,22,3971,323,4027,365,4000,344,4000,345
TRT000207-TEMP000006,land,#16ea1d,987,TRT000207,9,25,38,70,20,49,20,51,3967,348,3996,393,3978,372,3978,374
TRT000208-TEMP000001,land,#25a45c,1318,TRT000208,36,13,86,64,58,37,57,37,4128,388,4178,439,4150,412,4149,412
TRT000208-TEMP000002,land,#5bd825,953,TRT000208,7,37,49,77,25,52,25,54,4099,412,4141,452,4117,427,4117,429
TRT000208-TEMP000003,land,#72f020,1342,TRT000208,0,0,47,37,23,19,23,20,4092,375,4139,412,4115,394,4115,395
TRT000209-TEMP000001,land,#516cb6,1426,TRT000209,46,39,88,80,67,59,69,58,3993,461,4035,502,4014,481,4016,480
TRT000209-TEMP000002,land,#eee760,1495,TRT000209,38,0,92,39,66,22,70,21,3985,422,4039,461,4013,444,4017,443
TRT000209-TEMP000003,land,#0eecce,839,TRT000209,80,27,117,65,97,47,99,48,4027,449,4064,487,4044,469,4046,470
TRT000209-TEMP000004,land,#1d9432,914,TRT000209,11,2,50,41,28,17,31,23,3958,424,3997,463,3975,439,3978,445
TRT000209-TEMP000005,land,#3874e3,877,TRT000209,84,56,131,88,109,72,108,73,4031,478,4078,510,4056,494,4055,495
TRT000209-TEMP000006,land,#87ea45,1723,TRT000209,0,31,51,85,28,60,29,64,3947,453,3998,507,3975,482,3976,486
TRT000210-TEMP000001,land,#0fa146,806,TRT000210,36,6,66,41,50,24,51,24,2691,322,2721,357,2705,340,2706,340
TRT000210-TEMP000002,land,#6bb6ef,670,TRT000210,0,28,42,50,21,39,23,39,2655,344,2697,366,2676,355,2678,355
TRT000210-TEMP000003,land,#3476f6,659,TRT000210,4,0,39,27,23,16,23,16,2659,316,2694,343,2678,332,2678,332
TRT000211-TEMP000001,lake,#0d4077,433,TRT000211,0,0,37,35,17,17,17,17,1263,328,1300,363,1280,345,1280,345
TRT000212-TEMP000001,ocean,#091490,1790,TRT000212,0,0,40,122,16,54,16,54,5034,331,5074,453,5050,385,5050,385
TRT000213-TEMP000001,land,#7f2bff,609,TRT000213,18,0,50,26,35,11,34,12,2896,336,2928,362,2913,347,2912,348
TRT000213-TEMP000002,land,#6d123b,600,TRT000213,0,6,34,42,18,24,17,25,2878,342,2912,378,2896,360,2895,361
TRT000214-TEMP000001,land,#ff83ac,525,TRT000214,8,10,36,39,23,25,21,24,3207,370,3235,399,3222,385,3220,384
TRT000214-TEMP000002,land,#4bd3d0,625,TRT000214,31,3,72,22,50,13,47,12,3230,363,3271,382,3249,373,3246,372
TRT000214-TEMP000003,land,#155326,528,TRT000214,17,33,48,61,32,47,31,47,3216,393,3247,421,3231,407,3230,407
TRT000214-TEMP000004,land,#642190,536,TRT000214,33,21,66,50,48,32,48,32,3232,381,3265,410,3247,392,3247,392
TRT000214-TEMP000005,land,#94198d,409,TRT000214,0,0,31,19,15,8,13,7,3199,360,3230,379,3214,368,3212,367
TRT000215-TEMP000001,land,#051d76,615,TRT000215,29,37,61,64,44,52,43,52,3192,398,3224,425,3207,413,3206,413
TRT000215-TEMP000002,land,#095613,588,TRT000215,0,30,29,61,16,48,15,48,3163,391,3192,422,3179,409,3178,409
TRT000215-TEMP000003,land,#92ce52,549,TRT000215,16,22,50,46,33,32,33,32,3179,383,3213,407,3196,393,3196,393
TRT000215-TEMP000004,land,#78b241,285,TRT000215,23,0,44,22,34,12,34,12,3186,361,3207,383,3197,373,3197,373
TRT000216-TEMP000001,land,#297733,467,TRT000216,15,0,44,26,30,13,30,12,3261,366,3290,392,3276,379,3276,378
TRT000216-TEMP000002,land,#e299ec,785,TRT000216,0,23,37,56,20,40,22,40,3246,389,3283,422,3266,406,3268,406
TRT000216-TEMP000003,land,#4f6d6a,423,TRT000216,29,9,56,37,43,25,43,24,3275,375,3302,403,3289,391,3289,390
TRT000216-TEMP000004,land,#466b0d,556,TRT000216,27,49,56,81,41,63,41,64,3273,415,3302,447,3287,429,3287,430
TRT000216-TEMP000005,land,#1d6ea6,505,TRT000216,36,30,64,58,50,44,51,43,3282,396,3310,424,3296,410,3297,409
TRT000216-TEMP000006,land,#2fe4dd,351,TRT000216,13,79,45,98,29,88,29,89,3259,445,3291,464,3275,454,3275,455
TRT000217-TEMP000001,land,#dd02ee,597,TRT000217,33,31,67,54,50,45,50,45,3322,385,3356,408,3339,399,3339,399
TRT000217-TEMP000002,land,#125a77,684,TRT000217,10,22,41,54,26,38,26,36,3299,376,3330,408,3315,392,3315,390
TRT000217-TEMP000003,land,#f5ce4b,452,TRT000217,55,18,80,51,68,31,69,31,3344,372,3369,405,3357,385,3358,385
TRT000217-TEMP000004,land,#9145c1,543,TRT000217,40,0,67,32,53,17,53,18,3329,354,3356,386,3342,371,3342,372
TRT000217-TEMP000005,land,#5560c6,473,TRT000217,23,0,50,26,36,12,36,11,3312,354,3339,380,3325,366,3325,365
TRT000217-TEMP000006,land,#747548,491,TRT000217,0,3,25,32,14,17,13,16,3289,357,3314,386,3303,371,3302,370
TRT000218-TEMP000001,land,#f928c2,574,TRT000218,44,0,72,26,57,12,57,13,3334,409,3362,435,3347,421,3347,422
TRT000218-TEMP000002,land,#8a964c,530,TRT000218,25,19,50,42,38,31,37,31,3315,428,3340,451,3328,440,3327,440
TRT000218-TEMP000003,land,#b54d29,529,TRT000218,15,0,45,21,31,9,32,9,3305,409,3335,430,3321,418,3322,418
TRT000218-TEMP000004,land,#7e4c74,407,TRT000218,0,10,26,44,15,27,14,26,3290,419,3316,453,3305,436,3304,435
TRT000218-TEMP000005,land,#dbd65e,500,TRT000218,51,19,77,44,64,33,64,33,3341,428,3367,453,3354,442,3354,442
TRT000219-TEMP000001,land,#a9719f,568,TRT000219,7,41,38,69,22,55,22,55,3364,419,3395,447,3379,433,3379,433
TRT000219-TEMP000002,land,#5f0cff,682,TRT000219,30,32,64,60,46,45,46,45,3387,410,3421,438,3403,423,3403,423
TRT000219-TEMP000003,land,#08fa30,446,TRT000219,0,26,26,51,11,37,11,37,3357,404,3383,429,3368,415,3368,415
TRT000219-TEMP000004,land,#9dbb37,471,TRT000219,17,8,39,40,28,24,27,23,3374,386,3396,418,3385,402,3384,401
TRT000219-TEMP000005,land,#ab88ee,513,TRT000219,34,6,62,31,47,19,46,19,3391,384,3419,409,3404,397,3403,397
TRT000219-TEMP000006,land,#32aeea,745,TRT000219,55,14,87,47,71,31,70,30,3412,392,3444,425,3428,409,3427,408
TRT000219-TEMP000007,land,#7443f8,346,TRT000219,2,0,25,26,13,16,12,16,3359,378,3382,404,3370,394,3369,394
TRT000220-TEMP000001,land,#37fa95,1876,TRT000220,0,0,55,60,33,36,35,37,1887,368,1942,428,1920,404,1922,405
TRT000220-TEMP000002,land,#c8d4e8,1030,TRT000220,50,30,90,63,69,46,71,46,1937,398,1977,431,1956,414,1958,414
TRT000221-TEMP000001,land,#9fdf0d,715,TRT000221,0,0,59,30,32,13,32,13,2856,367,2915,397,2888,380,2888,380
TRT000222-TEMP000001,land,#f79586,1593,TRT000222,0,30,48,76,25,56,26,56,4236,422,4284,468,4261,448,4262,448
TRT000222-TEMP000002,land,#25b48c,1462,TRT000222,38,0,92,49,69,28,68,28,4274,392,4328,441,4305,420,4304,420
TRT000222-TEMP000003,land,#f0073c,1299,TRT000222,41,46,83,91,62,66,62,66,4277,438,4319,483,4298,458,4298,458
TRT000223-TEMP000001,land,#3665e7,1293,TRT000223,0,56,42,99,21,80,18,79,4310,461,4352,504,4331,485,4328,484
TRT000223-TEMP000002,land,#9d5ef7,1351,TRT000223,3,35,51,72,30,51,31,51,4313,440,4361,477,4340,456,4341,456
TRT000223-TEMP000003,land,#2a57d7,1735,TRT000223,41,65,93,102,67,84,65,84,4351,470,4403,507,4377,489,4375,489
TRT000223-TEMP000004,land,#9eacda,1490,TRT000223,51,24,94,72,71,49,71,49,4361,429,4404,477,4381,454,4381,454
TRT000223-TEMP000005,land,#497b0c,1223,TRT000223,10,0,58,36,31,21,30,20,4320,405,4368,441,4341,426,4340,425
TRT000224-TEMP000001,land,#ed70d3,1858,TRT000224,28,36,89,91,63,63,59,59,4353,394,4414,449,4388,421,4384,417
TRT000224-TEMP000002,land,#734ae4,1702,TRT000224,81,25,148,81,107,47,106,49,4406,383,4473,439,4432,405,4431,407
TRT000224-TEMP000003,land,#7aff84,1302,TRT000224,56,5,100,48,74,26,77,25,4381,363,4425,406,4399,384,4402,383
TRT000224-TEMP000004,land,#4e80ab,1678,TRT000224,0,0,55,55,34,29,34,26,4325,358,4380,413,4359,387,4359,384
TRT000225-TEMP000001,land,#4be486,1986,TRT000225,13,84,65,137,44,113,41,112,4417,468,4469,521,4448,497,4445,496
TRT000225-TEMP000002,land,#bf05db,1541,TRT000225,66,96,121,132,91,112,90,113,4470,480,4525,516,4495,496,4494,497
TRT000225-TEMP000003,land,#2e4754,1605,TRT000225,63,59,114,98,90,80,89,81,4467,443,4518,482,4494,464,4493,465
TRT000225-TEMP000004,land,#7ebf29,1412,TRT000225,40,41,81,90,58,64,58,62,4444,425,4485,474,4462,448,4462,446
TRT000225-TEMP000005,land,#26d8fc,1248,TRT000225,37,0,88,43,64,22,64,22,4441,384,4492,427,4468,406,4468,406
TRT000225-TEMP000006,land,#a3ae97,1389,TRT000225,0,68,36,129,13,97,12,94,4404,452,4440,513,4417,481,4416,478
TRT000225-TEMP000007,land,#ae454d,1268,TRT000225,69,6,105,58,89,36,89,37,4473,390,4509,442,4493,420,4493,421
TRT000225-TEMP000008,land,#85fc52,1301,TRT000225,1,32,46,84,28,60,28,59,4405,416,4450,468,4432,444,4432,443
TRT000226-TEMP000001,land,#47c2d8,1313,TRT000226,13,54,61,104,34,74,32,78,4513,441,4561,491,4534,461,4532,465
TRT000226-TEMP000002,land,#93aa18,1183,TRT000226,0,4,39,61,19,36,19,37,4500,391,4539,448,4519,423,4519,424
TRT000226-TEMP000003,land,#3fcae9,1296,TRT000226,20,71,73,121,46,98,48,97,4520,458,4573,508,4546,485,4548,484
TRT000226-TEMP000004,land,#cfbaa7,2278,TRT000226,49,0,107,73,78,36,71,41,4549,387,4607,460,4578,423,4571,428
TRT000226-TEMP000005,land,#e2868f,1003,TRT000226,25,13,67,55,45,30,44,28,4525,400,4567,442,4545,417,4544,415
TRT000226-TEMP000006,land,#e217ad,2581,TRT000226,104,0,193,70,138,37,135,37,4604,387,4693,457,4638,424,4635,424
TRT000226-TEMP000007,land,#37f155,1791,TRT000226,72,28,132,85,100,63,100,64,4572,415,4632,472,4600,450,4600,451
TRT000227-TEMP000001,land,#f281b1,1648,TRT000227,35,2,76,60,53,33,51,33,4226,380,4267,438,4244,411,4242,411
TRT000227-TEMP000002,land,#aaf1d0,1669,TRT000227,61,0,131,45,90,20,88,20,4252,378,4322,423,4281,398,4279,398
TRT000227-TEMP000003,land,#106888,804,TRT000227,0,10,39,46,22,29,20,29,4191,388,4230,424,4213,407,4211,407
TRT000228-TEMP000001,land,#5625d5,630,TRT000228,28,0,58,34,42,14,43,13,3036,375,3066,409,3050,389,3051,388
TRT000228-TEMP000002,land,#99c7cf,771,TRT000228,0,3,38,37,20,20,21,20,3008,378,3046,412,3028,395,3029,395
TRT000228-TEMP000003,land,#1645ec,522,TRT000228,46,6,73,35,61,23,61,24,3054,381,3081,410,3069,398,3069,399
TRT000228-TEMP000004,land,#d95c76,465,TRT000228,72,10,101,34,83,22,83,22,3080,385,3109,409,3091,397,3091,397
TRT000229-TEMP000001,land,#fd6f47,578,TRT000229,26,28,53,60,40,44,42,44,2887,465,2914,497,2901,481,2903,481
TRT000229-TEMP000002,land,#ad50ce,755,TRT000229,1,25,32,58,17,40,18,38,2862,462,2893,495,2878,477,2879,475
TRT000229-TEMP000003,land,#be951c,554,TRT000229,24,1,54,29,36,13,36,12,2885,438,2915,466,2897,450,2897,449
TRT000229-TEMP000004,land,#57cbf7,398,TRT000229,45,35,73,61,58,49,58,50,2906,472,2934,498,2919,486,2919,487
TRT000229-TEMP000005,land,#8bd6ed,469,TRT000229,40,9,65,36,53,23,54,22,2901,446,2926,473,2914,460,2915,459
TRT000229-TEMP000006,land,#23585d,565,TRT000229,0,0,25,29,13,15,13,14,2861,437,2886,466,2874,452,2874,451
TRT000230-TEMP000001,land,#0d9f6d,544,TRT000230,5,51,34,77,19,64,19,65,2823,425,2852,451,2837,438,2837,439
TRT000230-TEMP000002,land,#d2107a,391,TRT000230,0,31,20,58,9,44,9,43,2818,405,2838,432,2827,418,2827,417
TRT000230-TEMP000003,land,#05ff30,679,TRT000230,30,45,57,77,43,60,42,60,2848,419,2875,451,2861,434,2860,434
TRT000230-TEMP000004,land,#23fc5b,394,TRT000230,0,13,28,34,14,24,14,24,2818,387,2846,408,2832,398,2832,398
TRT000230-TEMP000005,land,#2c3e5d,460,TRT000230,17,24,39,53,28,39,27,38,2835,398,2857,427,2846,413,2845,412
TRT000230-TEMP000006,land,#f40b03,520,TRT000230,35,15,57,47,47,32,47,32,2853,389,2875,421,2865,406,2865,406
TRT000230-TEMP000007,land,#e26194,553,TRT000230,22,0,54,25,36,12,36,11,2840,374,2872,399,2854,386,2854,385
TRT000231-TEMP000001,land,#b7c35f,433,TRT000231,5,12,29,36,17,26,16,27,2795,459,2819,483,2807,473,2806,474
TRT000231-TEMP000002,land,#351f17,463,TRT000231,17,0,45,24,33,11,31,12,2807,447,2835,471,2823,458,2821,459
TRT000231-TEMP000003,land,#dedfe6,464,TRT000231,0,37,29,57,16,46,16,45,2790,484,2819,504,2806,493,2806,492
TRT000231-TEMP000004,land,#f37d14,647,TRT000231,43,1,73,31,58,16,56,15,2833,448,2863,478,2848,463,2846,462
TRT000231-TEMP000005,land,#5e46b0,471,TRT000231,27,19,55,42,40,32,40,32,2817,466,2845,489,2830,479,2830,479
TRT000231-TEMP000006,land,#1d40f9,424,TRT000231,28,40,56,61,42,50,41,50,2818,487,2846,508,2832,497,2831,497
TRT000231-TEMP000007,land,#02d242,739,TRT000231,52,26,78,63,65,44,65,44,2842,473,2868,510,2855,491,2855,491
TRT000232-TEMP000001,land,#384a8b,386,TRT000232,0,14,29,33,16,22,15,22,2742,409,2771,428,2758,417,2757,417
TRT000232-TEMP000002,land,#c15563,567,TRT000232,27,17,56,46,41,29,40,29,2769,412,2798,441,2783,424,2782,424
TRT000232-TEMP000003,land,#34b77f,484,TRT000232,44,38,77,69,60,52,59,52,2786,433,2819,464,2802,447,2801,447
TRT000232-TEMP000004,land,#c90edd,523,TRT000232,54,23,81,54,70,37,70,38,2796,418,2823,449,2812,432,2812,433
TRT000232-TEMP000005,land,#bc2e3a,601,TRT000232,45,0,75,29,61,15,61,15,2787,395,2817,424,2803,410,2803,410
TRT000233-TEMP000001,land,#42819f,646,TRT000233,4,31,41,56,23,45,26,46,2876,415,2913,440,2895,429,2898,430
TRT000233-TEMP000002,land,#65ca2c,784,TRT000233,0,0,27,42,13,21,14,23,2872,384,2899,426,2885,405,2886,407
TRT000233-TEMP000003,land,#bbc4e9,417,TRT000233,37,29,61,56,48,42,49,40,2909,413,2933,440,2920,426,2921,424
TRT000233-TEMP000004,land,#5671f7,438,TRT000233,27,10,51,35,38,23,40,22,2899,394,2923,419,2910,407,2912,406
TRT000233-TEMP000005,land,#301d5d,249,TRT000233,49,19,71,39,59,27,60,27,2921,403,2943,423,2931,411,2932,411
TRT000234-TEMP000001,land,#bfb9b9,570,TRT000234,0,0,74,39,37,19,37,19,815,378,889,417,852,397,852,397
TRT000235-TEMP000001,land,#a99be9,125,TRT000235,0,0,35,12,17,7,17,7,1814,392,1849,404,1831,399,1831,399
TRT000236-TEMP000001,land,#ca7421,870,TRT000236,0,0,44,28,24,15,24,15,3081,397,3125,425,3105,412,3105,412
TRT000236-TEMP000002,land,#819dcc,589,TRT000236,43,3,86,22,63,11,63,11,3124,400,3167,419,3144,408,3144,408
TRT000237-TEMP000001,land,#8aa6d0,2011,TRT000237,109,35,202,89,153,62,150,61,1762,437,1855,491,1806,464,1803,463
TRT000237-TEMP000002,land,#3cc8c3,2301,TRT000237,99,0,156,63,123,26,123,23,1752,402,1809,465,1776,428,1776,425
TRT000237-TEMP000003,land,#061448,731,TRT000237,52,9,100,52,78,28,76,30,1705,411,1753,454,1731,430,1729,432
TRT000237-TEMP000004,land,#61e896,1061,TRT000237,0,37,61,66,34,55,33,55,1653,439,1714,468,1687,457,1686,457
TRT000238-TEMP000001,land,#976f5e,231,TRT000238,0,22,26,33,14,27,13,27,2965,429,2991,440,2979,434,2978,434
TRT000238-TEMP000002,land,#fc0620,310,TRT000238,27,20,53,36,42,27,40,26,2992,427,3018,443,3007,434,3005,433
TRT000238-TEMP000003,land,#b50f21,878,TRT000238,51,4,84,39,68,23,66,23,3016,411,3049,446,3033,430,3031,430
TRT000238-TEMP000004,land,#1591cd,1062,TRT000238,78,0,118,35,96,17,95,17,3043,407,3083,442,3061,424,3060,424
TRT000239-TEMP000001,lake,#2b00ad,1862,TRT000239,0,0,117,37,66,21,66,21,1375,408,1492,445,1441,429,1441,429
TRT000240-TEMP000001,land,#bb57bb,545,TRT000240,15,13,48,43,31,32,30,33,3086,426,3119,456,3102,445,3101,446
TRT000240-TEMP000002,land,#7760b8,528,TRT000240,0,9,32,38,14,22,15,21,3071,422,3103,451,3085,435,3086,434
TRT000240-TEMP000003,land,#c434c5,802,TRT000240,34,5,69,38,52,21,52,20,3105,418,3140,451,3123,434,3123,433
TRT000240-TEMP000004,land,#5505fc,827,TRT000240,63,0,102,36,78,15,77,16,3134,413,3173,449,3149,428,3148,429
TRT000241-TEMP000001,land,#916ece,724,TRT000241,0,0,47,45,24,19,24,19,3237,415,3284,460,3261,434,3261,434
TRT000242-TEMP000001,land,#df40ec,368,TRT000242,56,43,72,67,64,54,65,55,3191,464,3207,488,3199,475,3200,476
TRT000242-TEMP000002,land,#49919d,337,TRT000242,34,47,58,66,47,56,48,57,3169,468,3193,487,3182,477,3183,478
TRT000242-TEMP000003,land,#bcafb0,488,TRT000242,51,13,72,43,64,29,64,31,3186,434,3207,464,3199,450,3199,452
TRT000242-TEMP000004,land,#3cff6f,533,TRT000242,27,25,57,54,42,39,44,40,3162,446,3192,475,3177,460,3179,461
TRT000242-TEMP000005,land,#fcaa0c,823,TRT000242,0,8,36,54,22,32,22,32,3135,429,3171,475,3157,453,3157,453
TRT000242-TEMP000006,land,#e59fed,826,TRT000242,27,0,74,27,49,12,50,12,3162,421,3209,448,3184,433,3185,433
TRT000243-TEMP000001,land,#1113bb,486,TRT000243,2,5,24,34,11,21,11,20,3208,422,3230,451,3217,438,3217,437
TRT000243-TEMP000002,land,#cc6b21,617,TRT000243,2,31,33,57,17,44,16,44,3208,448,3239,474,3223,461,3222,461
TRT000243-TEMP000003,land,#8d1aa4,591,TRT000243,23,14,51,44,38,29,37,28,3229,431,3257,461,3244,446,3243,445
TRT000243-TEMP000004,land,#174a94,359,TRT000243,14,0,40,23,27,11,27,10,3220,417,3246,440,3233,428,3233,427
TRT000243-TEMP000005,land,#c99aa6,438,TRT000243,0,51,31,72,13,62,12,63,3206,468,3237,489,3219,479,3218,480
TRT000243-TEMP000006,land,#842fb6,836,TRT000243,30,39,74,71,49,55,48,54,3236,456,3280,488,3255,472,3254,471
TRT000244-TEMP000001,land,#23b70d,1123,TRT000244,19,24,65,65,41,48,41,46,4507,610,4553,651,4529,634,4529,632
TRT000244-TEMP000002,land,#b723c6,1363,TRT000244,0,6,36,63,18,30,17,33,4488,592,4524,649,4506,616,4505,619
TRT000244-TEMP000003,land,#6069ab,1522,TRT000244,12,62,64,98,35,82,36,83,4500,648,4552,684,4523,668,4524,669
TRT000244-TEMP000004,land,#407a79,1369,TRT000244,32,0,82,42,57,17,59,19,4520,586,4570,628,4545,603,4547,605
TRT000244-TEMP000005,land,#997221,1289,TRT000244,49,42,92,98,70,67,71,66,4537,628,4580,684,4558,653,4559,652
TRT000244-TEMP000006,land,#a0137b,1034,TRT000244,68,9,106,56,87,33,89,33,4556,595,4594,642,4575,619,4577,619
TRT000245-TEMP000001,land,#010e63,1024,TRT000245,23,45,62,81,44,66,45,66,4442,648,4481,684,4463,669,4464,669
TRT000245-TEMP000002,land,#6c6345,1307,TRT000245,2,16,38,81,18,52,18,54,4421,619,4457,684,4437,655,4437,657
TRT000245-TEMP000003,land,#cfd18f,2135,TRT000245,0,0,74,44,44,21,44,23,4419,603,4493,647,4463,624,4463,626
TRT000245-TEMP000004,land,#8a75cd,1081,TRT000245,54,30,87,81,70,59,71,61,4473,633,4506,684,4489,662,4490,664
TRT000246-TEMP000001,land,#fd8514,1042,TRT000246,2,0,52,36,28,17,28,16,4553,468,4603,504,4579,485,4579,484
TRT000246-TEMP000002,land,#9d0220,1524,TRT000246,0,28,38,76,16,55,16,52,4551,496,4589,544,4567,523,4567,520
TRT000246-TEMP000003,land,#9e5e4b,1153,TRT000246,30,16,72,61,50,39,49,39,4581,484,4623,529,4601,507,4600,507
TRT000246-TEMP000004,land,#779299,1415,TRT000246,36,46,82,93,60,70,63,68,4587,514,4633,561,4611,538,4614,536
TRT000246-TEMP000005,land,#3da856,1688,TRT000246,0,75,40,129,18,98,19,99,4551,543,4591,597,4569,566,4570,567
TRT000246-TEMP000006,land,#f830d3,1649,TRT000246,26,84,71,143,47,112,49,108,4577,552,4622,611,4598,580,4600,576
TRT000247-TEMP000001,land,#23b173,1414,TRT000247,0,11,41,57,23,33,21,32,4467,509,4508,555,4490,531,4488,530
TRT000247-TEMP000002,land,#c0d3d4,1515,TRT000247,12,48,55,95,35,73,35,72,4479,546,4522,593,4502,571,4502,570
TRT000247-TEMP000003,land,#299f35,1705,TRT000247,40,0,83,50,63,28,61,29,4507,498,4550,548,4530,526,4528,527
TRT000247-TEMP000004,land,#e7eaf0,1297,TRT000247,49,46,83,91,67,68,68,68,4516,544,4550,589,4534,566,4535,566
TRT000248-TEMP000001,land,#a94e59,1237,TRT000248,53,44,92,97,74,71,74,72,4452,552,4491,605,4473,579,4473,580
TRT000248-TEMP000002,land,#e7d5da,1533,TRT000248,29,8,77,57,54,31,53,31,4428,516,4476,565,4453,539,4452,539
